index,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Event_type,Event_Medal,Team
7518,1948,London,Canoe / Kayak,Canoe / Kayak F,"AXELSSON, Thor",FIN,Men,K-2 1000M (Kayak Double),Bronze,Men,6,Yes
7520,1948,London,Canoe / Kayak,Canoe / Kayak F,"BERGLUND, Hans",SWE,Men,K-2 1000M (Kayak Double),Gold,Men,6,Yes
7522,1948,London,Canoe / Kayak,Canoe / Kayak F,"HANSEN, Ejvind Willy",DEN,Men,K-2 1000M (Kayak Double),Silver,Men,6,Yes
7527,1948,London,Cycling,Cycling Road,"BEYAERT, Jose",FRA,Men,Team Time Trial,Bronze,Men,9,Yes
7530,1948,London,Cycling,Cycling Road,"DELATHOUWER, Leon",BEL,Men,Team Time Trial,Gold,Men,9,Yes
7533,1948,London,Cycling,Cycling Road,"MAITLAND, Robert John",GBR,Men,Team Time Trial,Silver,Men,9,Yes
7539,1948,London,Cycling,Cycling Track,"DRON, Georges",FRA,Men,2000M Tandem,Bronze,Men,6,Yes
7541,1948,London,Cycling,Cycling Track,"PERONA, Renato",ITA,Men,2000M Tandem,Gold,Men,6,Yes
7543,1948,London,Cycling,Cycling Track,"BANNISTER, Alan",GBR,Men,2000M Tandem,Silver,Men,6,Yes
7548,1948,London,Cycling,Cycling Track,"GELDARD, Robert Alan",GBR,Men,Team Pursuit (4000M),Bronze,Men,12,Yes
7552,1948,London,Cycling,Cycling Track,"ADAM, Pierre",FRA,Men,Team Pursuit (4000M),Gold,Men,12,Yes
7556,1948,London,Cycling,Cycling Track,"BENFENATI, Arnaldo",ITA,Men,Team Pursuit (4000M),Silver,Men,12,Yes
7563,1948,London,Equestrian,Dressage,"PAES, Fernando Silva",POR,Men,Team,Bronze,Both,9,Yes
7566,1948,London,Equestrian,Dressage,"BURET, Maurice",FRA,Men,Team,Gold,Both,9,Yes
7569,1948,London,Equestrian,Dressage,"BORG, Robert John",USA,Men,Team,Silver,Both,9,Yes
7575,1948,London,Equestrian,Eventing,"CAMPERO, Raul",MEX,Men,Team,Bronze,Both,9,Yes
7578,1948,London,Equestrian,Eventing,"ANDERSON, Charles Howard",USA,Men,Team,Gold,Both,9,Yes
7581,1948,London,Equestrian,Eventing,"SELFELT, Robert",SWE,Men,Team,Silver,Both,9,Yes
7587,1948,London,Equestrian,Jumping,"CARR, Arthur",GBR,Men,Team,Bronze,Both,9,Yes
7590,1948,London,Equestrian,Jumping,"MARILES CORTES, Humberto",MEX,Men,Team,Gold,Both,9,Yes
7593,1948,London,Equestrian,Jumping,"GARCIA CRUZ, Jaime",ESP,Men,Team,Silver,Both,9,Yes
7599,1948,London,Fencing,Fencing,"CARLESON, Per Hjalmar",SWE,Men,Épée Team,Bronze,Men,18,Yes
7605,1948,London,Fencing,Fencing,"ARTIGAS, Edouard",FRA,Men,Épée Team,Gold,Men,18,Yes
7611,1948,London,Fencing,Fencing,"AGOSTONI, Carlo",ITA,Men,Épée Team,Silver,Men,18,Yes
7623,1948,London,Fencing,Fencing,"BRU, Raymond",BEL,Men,Foil Team,Bronze,Men,18,Yes
7629,1948,London,Fencing,Fencing,"BONIN, Andre",FRA,Men,Foil Team,Gold,Men,18,Yes
7635,1948,London,Fencing,Fencing,"DI ROSA, Manlio",ITA,Men,Foil Team,Silver,Men,18,Yes
7644,1948,London,Fencing,Fencing,"CETRULO, Dean Victor",USA,Men,Sabre Team,Bronze,Men,18,Yes
7650,1948,London,Fencing,Fencing,"BERCZELLY, Tibor",HUN,Men,Sabre Team,Gold,Men,18,Yes
7656,1948,London,Fencing,Fencing,"DARE, Gastone",ITA,Men,Sabre Team,Silver,Men,18,Yes
7662,1948,London,Football,Football,"HANSEN, Jens Peter",DEN,Men,Football,Bronze,Men,41,Yes
7676,1948,London,Football,Football,"ANDERSSON, Sune",SWE,Men,Football,Gold,Men,41,Yes
7688,1948,London,Football,Football,"ATANASKOVIC, Aleksandar",YUG,Men,Football,Silver,Men,41,Yes
7722,1948,London,Gymnastics,Artistic G.,"BARANYAI, Laszlo",HUN,Men,Team Competition,Bronze,Men,24,Yes
7730,1948,London,Gymnastics,Artistic G.,"AALTONEN, Paavo Johannes",FIN,Men,Team Competition,Gold,Men,24,Yes
7738,1948,London,Gymnastics,Artistic G.,"FREI, Karl",SUI,Men,Team Competition,Silver,Men,24,Yes
7746,1948,London,Gymnastics,Artistic G.,"BAKANIC, Ladislava Aloisie",USA,Women,Team Competition,Bronze,Women,24,Yes
7754,1948,London,Gymnastics,Artistic G.,"HONSOVA, Zdenka",TCH,Women,Team Competition,Gold,Women,24,Yes
7762,1948,London,Gymnastics,Artistic G.,"FEHER, Anna",HUN,Women,Team Competition,Silver,Women,24,Yes
7775,1948,London,Hockey,Hockey,"BOERSTRA, Andries Cornelis Dirk",NED,Men,Hockey,Bronze,Men,44,Yes
7787,1948,London,Hockey,Hockey,"AHKTAR, Hussain",IND,Men,Hockey,Gold,Men,44,Yes
7807,1948,London,Hockey,Hockey,"ADLARD, Robert Edward",GBR,Men,Hockey,Silver,Men,44,Yes
7822,1948,London,Rowing,Rowing,"BONI, Bruno",ITA,Men,Coxless Pair (2-),Bronze,Men,6,Yes
7824,1948,London,Rowing,Rowing,"LAURIE, William",GBR,Men,Coxless Pair (2-),Gold,Men,6,Yes
7826,1948,London,Rowing,Rowing,"KALT, Hans",SUI,Men,Coxless Pair (2-),Silver,Men,6,Yes
7828,1948,London,Rowing,Rowing,"JONES, William",URU,Men,Double Sculls (2X),Bronze,Men,6,Yes
7830,1948,London,Rowing,Rowing,"BURNELL, Richard Desborough",GBR,Men,Double Sculls (2X),Gold,Men,6,Yes
7832,1948,London,Rowing,Rowing,"LARSEN, Aage Ernst",DEN,Men,Double Sculls (2X),Silver,Men,6,Yes
7834,1948,London,Rowing,Rowing,"GRAN OLSEN/GRANGARD, Halfdan",NOR,Men,Eight With Coxswain (8+),Bronze,Men,27,Yes
7843,1948,London,Rowing,Rowing,"AHLGREN, George Lewis",USA,Men,Eight With Coxswain (8+),Gold,Men,27,Yes
7852,1948,London,Rowing,Rowing,"BARTON, Christopher Bertram",GBR,Men,Eight With Coxswain (8+),Silver,Men,27,Yes
7861,1948,London,Rowing,Rowing,"GATES, Gregory Crozier",USA,Men,Four Without Coxswain (4-),Bronze,Men,12,Yes
7865,1948,London,Rowing,Rowing,"FAGGI, Francesco",ITA,Men,Four Without Coxswain (4-),Gold,Men,12,Yes
7869,1948,London,Rowing,Rowing,"HALKJAER, Helge",DEN,Men,Four Without Coxswain (4-),Silver,Men,12,Yes
7873,1948,London,Rowing,Rowing,"KNUDSEN, Harry Madsen",DEN,Men,Four-Oared Shell With Coxswain (4-),Bronze,Men,15,Yes
7878,1948,London,Rowing,Rowing,"GIOVANELLI, Gordon Stephen",USA,Men,Four-Oared Shell With Coxswain (4-),Gold,Men,15,Yes
7883,1948,London,Rowing,Rowing,"KNECHT, Emile A.",SUI,Men,Four-Oared Shell With Coxswain (4-),Silver,Men,15,Yes
7888,1948,London,Rowing,Rowing,"SZENDEY, Antal",HUN,Men,Pair-Oared Shell With Coxswain (2+),Bronze,Men,9,Yes
7891,1948,London,Rowing,Rowing,"ANDERSEN, Carl-Ebbe",DEN,Men,Pair-Oared Shell With Coxswain (2+),Gold,Men,9,Yes
7894,1948,London,Rowing,Rowing,"RADI, Alberto",ITA,Men,Pair-Oared Shell With Coxswain (2+),Silver,Men,9,Yes
7900,1948,London,Sailing,Sailing,"AMELN, Carl-Robert",SWE,Men,6M,Bronze,Both,16,Yes
7905,1948,London,Sailing,Sailing,"LOOMIS, Alfred Lee Jr.",USA,Men,6M,Gold,Both,16,Yes
7910,1948,London,Sailing,Sailing,"HOMP, Emilio C.",ARG,Men,6M,Silver,Both,16,Yes
7916,1948,London,Sailing,Sailing,"BAESS, Klaus Baard",DEN,Men,Dragon,Bronze,Both,9,Yes
7919,1948,London,Sailing,Sailing,"BARFOD, Haakon",NOR,Men,Dragon,Gold,Both,9,Yes
7922,1948,London,Sailing,Sailing,"BOHLIN, Folke",SWE,Men,Dragon,Silver,Both,9,Yes
7928,1948,London,Sailing,Sailing,"PIRIE, Lockwood Masters",USA,Men,Swallow (Golondrina),Bronze,Both,6,Yes
7930,1948,London,Sailing,Sailing,"BOND, David John Were",GBR,Men,Swallow (Golondrina),Gold,Both,6,Yes
7932,1948,London,Sailing,Sailing,"BELLO, Duarte M.D'Almeida",POR,Men,Swallow (Golondrina),Silver,Both,6,Yes
7934,1948,London,Sailing,Sailing,"MAAS, Adriaan Lambertus Joseph",NED,Men,Two-Person Keelboat Open (Star),Bronze,Both,6,Yes
7936,1948,London,Sailing,Sailing,"SMART, Hilary Hurlburt",USA,Men,Two-Person Keelboat Open (Star),Gold,Both,6,Yes
7938,1948,London,Sailing,Sailing,"DE CARDENAS CULMELL, Carlos",CUB,Men,Two-Person Keelboat Open (Star),Silver,Both,6,Yes
8057,1952,Helsinki,Aquatics,Swimming,"ALDERSON-ROSAZZA, Joan Ann",USA,Women,4X100M Freestyle Relay,Bronze,Women,12,Yes
8061,1952,Helsinki,Aquatics,Swimming,"NOVAK, Ilona",HUN,Women,4X100M Freestyle Relay,Gold,Women,12,Yes
8065,1952,Helsinki,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",NED,Women,4X100M Freestyle Relay,Silver,Women,12,Yes
8069,1952,Helsinki,Aquatics,Swimming,"BERNARDO, Joseph",FRA,Men,4X200M Freestyle Relay,Bronze,Men,12,Yes
8073,1952,Helsinki,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,Men,4X200M Freestyle Relay,Gold,Men,12,Yes
8077,1952,Helsinki,Aquatics,Swimming,"GOTO, Toru",JPN,Men,4X200M Freestyle Relay,Silver,Men,12,Yes
8081,1952,Helsinki,Aquatics,Water polo,"ARENA, Ermenegildo",ITA,Men,Water Polo,Bronze,Men,33,Yes
8092,1952,Helsinki,Aquatics,Water polo,"ANTAL, Robert",HUN,Men,Water Polo,Gold,Men,33,Yes
8105,1952,Helsinki,Aquatics,Water polo,"BAKASUN, Veljko",YUG,Men,Water Polo,Silver,Men,33,Yes
8147,1952,Helsinki,Athletics,Athletics,"CSANYI, György",HUN,Men,4X100M Relay,Bronze,Men,12,Yes
8151,1952,Helsinki,Athletics,Athletics,"DILLARD, Harrison",USA,Men,4X100M Relay,Gold,Men,12,Yes
8155,1952,Helsinki,Athletics,Athletics,"KALYAEV, Lev",URS,Men,4X100M Relay,Silver,Men,12,Yes
8159,1952,Helsinki,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4X100M Relay,Bronze,Women,12,Yes
8163,1952,Helsinki,Athletics,Athletics,"FAGGS, Mae Heriwentha",USA,Women,4X100M Relay,Gold,Women,12,Yes
8167,1952,Helsinki,Athletics,Athletics,"KLEIN, Helga",GER,Women,4X100M Relay,Silver,Women,12,Yes
8171,1952,Helsinki,Athletics,Athletics,"GEISTER, Hans",GER,Men,4X400M Relay,Bronze,Men,12,Yes
8175,1952,Helsinki,Athletics,Athletics,"LAING, Leslie",JAM,Men,4X400M Relay,Gold,Men,12,Yes
8179,1952,Helsinki,Athletics,Athletics,"COLE, Gerrard Eugene",USA,Men,4X400M Relay,Silver,Men,12,Yes
8240,1952,Helsinki,Basketball,Basketball,"ACOSTA Y LARA, Martin",URU,Men,Basketball,Bronze,Men,40,Yes
8252,1952,Helsinki,Basketball,Basketball,"BONTEMPS, Ronald Yngve",USA,Men,Basketball,Gold,Men,40,Yes
8266,1952,Helsinki,Basketball,Basketball,"BUTAUTAS, Stiapas",URS,Men,Basketball,Silver,Men,40,Yes
8326,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"DREWS, Egon",GER,Men,C-2 10000M,Bronze,Men,6,Yes
8328,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"LAUDET, Jean",FRA,Men,C-2 10000M,Gold,Men,6,Yes
8330,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"HAWGOOD, Donald Trevor",CAN,Men,C-2 10000M,Silver,Men,6,Yes
8332,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"DREWS, Egon",GER,Men,C-2 1000M (Canoe Double),Bronze,Men,6,Yes
8334,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"HAUNSTOFT, Finn",DEN,Men,C-2 1000M (Canoe Double),Gold,Men,6,Yes
8336,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"BRZAK-FELIX, Jan",TCH,Men,C-2 1000M (Canoe Double),Silver,Men,6,Yes
8347,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"GUROVICS, Jozsef",HUN,Men,K-2 10000M,Bronze,Men,6,Yes
8349,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"HIETANEN, Yrjö Jalmari",FIN,Men,K-2 10000M,Gold,Men,6,Yes
8351,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"AKERLUND, Gunnar",SWE,Men,K-2 10000M,Silver,Men,6,Yes
8353,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"RAUB, Maximilian",AUT,Men,K-2 1000M (Kayak Double),Bronze,Men,6,Yes
8355,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"HIETANEN, Yrjö Jalmari",FIN,Men,K-2 1000M (Kayak Double),Gold,Men,6,Yes
8357,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"GLASSER, Lars",SWE,Men,K-2 1000M (Kayak Double),Silver,Men,6,Yes
8362,1952,Helsinki,Cycling,Cycling Road,"ANQUETIL, Jacques",FRA,Men,Team Time Trial,Bronze,Men,9,Yes
8365,1952,Helsinki,Cycling,Cycling Road,"GRONDELAERS, Robert",BEL,Men,Team Time Trial,Gold,Men,9,Yes
8368,1952,Helsinki,Cycling,Cycling Road,"BRUNI, Dino",ITA,Men,Team Time Trial,Silver,Men,9,Yes
8374,1952,Helsinki,Cycling,Cycling Track,"MASPES, Antonio",ITA,Men,2000M Tandem,Bronze,Men,6,Yes
8376,1952,Helsinki,Cycling,Cycling Track,"COX, Lionel",AUS,Men,2000M Tandem,Gold,Men,6,Yes
8378,1952,Helsinki,Cycling,Cycling Track,"ROBINSON, Raymond Leonard",RSA,Men,2000M Tandem,Silver,Men,6,Yes
8383,1952,Helsinki,Cycling,Cycling Track,"BURGESS, Donald Christopher",GBR,Men,Team Pursuit (4000M),Bronze,Men,12,Yes
8387,1952,Helsinki,Cycling,Cycling Track,"CAMPANA, Loris",ITA,Men,Team Pursuit (4000M),Gold,Men,12,Yes
8391,1952,Helsinki,Cycling,Cycling Track,"ESTMAN, George",RSA,Men,Team Pursuit (4000M),Silver,Men,12,Yes
8398,1952,Helsinki,Equestrian,Dressage,"POLLAY, Heinz",GER,Men,Team,Bronze,Both,9,Yes
8400,1952,Helsinki,Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",SWE,Men,Team,Gold,Both,9,Yes
8403,1952,Helsinki,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,Team,Silver,Both,9,Yes
8410,1952,Helsinki,Equestrian,Eventing,"HOUGH, Charles Gordon Jr.",USA,Men,Team,Bronze,Both,9,Yes
8413,1952,Helsinki,Equestrian,Eventing,"FRÖLEN, Folke",SWE,Men,Team,Gold,Both,9,Yes
8416,1952,Helsinki,Equestrian,Eventing,"BÜSING, Wilhelm ""Willy""",GER,Men,Team,Silver,Both,9,Yes
8422,1952,Helsinki,Equestrian,Jumping,"MCCASHIN, Arthur Johan",USA,Men,Team,Bronze,Both,9,Yes
8425,1952,Helsinki,Equestrian,Jumping,"LLEWELLYN, Harry Morton",GBR,Men,Team,Gold,Both,9,Yes
8428,1952,Helsinki,Equestrian,Jumping,"CRISTI-GALLO, Oscar",CHI,Men,Team,Silver,Both,9,Yes
8434,1952,Helsinki,Fencing,Fencing,"BARTH, Paul",SUI,Men,Épée Team,Bronze,Men,18,Yes
8440,1952,Helsinki,Fencing,Fencing,"BATTAGLIA, Roberto",ITA,Men,Épée Team,Gold,Men,18,Yes
8446,1952,Helsinki,Fencing,Fencing,"CARLESON, Per Hjalmar",SWE,Men,Épée Team,Silver,Men,18,Yes
8458,1952,Helsinki,Fencing,Fencing,"BERCZELLY, Tibor",HUN,Men,Foil Team,Bronze,Men,18,Yes
8464,1952,Helsinki,Fencing,Fencing,"BUHAN, Jehan",FRA,Men,Foil Team,Gold,Men,18,Yes
8470,1952,Helsinki,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,Foil Team,Silver,Men,18,Yes
8479,1952,Helsinki,Fencing,Fencing,"LAROYENNE, Jean",FRA,Men,Sabre Team,Bronze,Men,18,Yes
8485,1952,Helsinki,Fencing,Fencing,"BERCZELLY, Tibor",HUN,Men,Sabre Team,Gold,Men,18,Yes
8491,1952,Helsinki,Fencing,Fencing,"DARE, Gastone",ITA,Men,Sabre Team,Silver,Men,18,Yes
8497,1952,Helsinki,Football,Football,"AHLUND, Olof ""Olle""",SWE,Men,Football,Bronze,Men,38,Yes
8509,1952,Helsinki,Football,Football,"BOZSIK, Jozsef",HUN,Men,Football,Gold,Men,38,Yes
8524,1952,Helsinki,Football,Football,"BEARA, Vladimir",YUG,Men,Football,Silver,Men,38,Yes
8563,1952,Helsinki,Gymnastics,Artistic G.,"AALTONEN, Paavo Johannes",FIN,Men,Team Competition,Bronze,Men,24,Yes
8571,1952,Helsinki,Gymnastics,Artistic G.,"BELYAKOV, Vladimir",URS,Men,Team Competition,Gold,Men,24,Yes
8579,1952,Helsinki,Gymnastics,Artistic G.,"EUGSTER, Hans",SUI,Men,Team Competition,Silver,Men,24,Yes
8587,1952,Helsinki,Gymnastics,Artistic G.,"BOBKOVA-MAREJKOVA, Hana",TCH,Women,Team Competition,Bronze,Women,24,Yes
8595,1952,Helsinki,Gymnastics,Artistic G.,"BOCHAROVA, Nina",URS,Women,Team Competition,Gold,Women,24,Yes
8603,1952,Helsinki,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,Team Competition,Silver,Women,24,Yes
8611,1952,Helsinki,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,"Team, Portable Apparatus",Bronze,Women,24,Yes
8619,1952,Helsinki,Gymnastics,Artistic G.,"BERGGREN, Evy",SWE,Women,"Team, Portable Apparatus",Gold,Women,24,Yes
8627,1952,Helsinki,Gymnastics,Artistic G.,"BOCHAROVA, Nina",URS,Women,"Team, Portable Apparatus",Silver,Women,24,Yes
8645,1952,Helsinki,Hockey,Hockey,"CARNILL, Denys John",GBR,Men,Hockey,Bronze,Men,38,Yes
8658,1952,Helsinki,Hockey,Hockey,"CLAUDIUS, Leslie Walter",IND,Men,Hockey,Gold,Men,38,Yes
8672,1952,Helsinki,Hockey,Hockey,"ANCION, Julius Theodoor",NED,Men,Hockey,Silver,Men,38,Yes
8686,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"MANNONEN, Olavi Aleksanteri",FIN,Men,Team Competition,Bronze,Men,9,Yes
8689,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"BENEDEK, Gabor",HUN,Men,Team Competition,Gold,Men,9,Yes
8692,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"EGNELL, Claes",SWE,Men,Team Competition,Silver,Men,9,Yes
8695,1952,Helsinki,Rowing,Rowing,"KALT, Hans",SUI,Men,Coxless Pair (2-),Bronze,Men,6,Yes
8697,1952,Helsinki,Rowing,Rowing,"LOGG, Charles Paul Jr.",USA,Men,Coxless Pair (2-),Gold,Men,6,Yes
8699,1952,Helsinki,Rowing,Rowing,"BAETENS, Robert Frederik",BEL,Men,Coxless Pair (2-),Silver,Men,6,Yes
8701,1952,Helsinki,Rowing,Rowing,"RODRIGUEZ, Juan A.",URU,Men,Double Sculls (2X),Bronze,Men,6,Yes
8703,1952,Helsinki,Rowing,Rowing,"CAPPOZZO, Tranquilo",ARG,Men,Double Sculls (2X),Gold,Men,6,Yes
8705,1952,Helsinki,Rowing,Rowing,"EMCHUK, Igor",URS,Men,Double Sculls (2X),Silver,Men,6,Yes
8707,1952,Helsinki,Rowing,Rowing,"ANDERSON, David Rollo",AUS,Men,Eight With Coxswain (8+),Bronze,Men,27,Yes
8716,1952,Helsinki,Rowing,Rowing,"DETWEILER, Robert Milan",USA,Men,Eight With Coxswain (8+),Gold,Men,27,Yes
8725,1952,Helsinki,Rowing,Rowing,"AMIRAGOV, Slava",URS,Men,Eight With Coxswain (8+),Silver,Men,27,Yes
8734,1952,Helsinki,Rowing,Rowing,"LOMMI, Oiva",FIN,Men,Four Without Coxswain (4-),Bronze,Men,12,Yes
8738,1952,Helsinki,Rowing,Rowing,"BONACIC, Duje",YUG,Men,Four Without Coxswain (4-),Gold,Men,12,Yes
8742,1952,Helsinki,Rowing,Rowing,"BLONDIAUX, Pierre Auguste",FRA,Men,Four Without Coxswain (4-),Silver,Men,12,Yes
8746,1952,Helsinki,Rowing,Rowing,"LEANDERSON, Matthew Fillip",USA,Men,Four-Oared Shell With Coxswain (4-),Bronze,Men,15,Yes
8751,1952,Helsinki,Rowing,Rowing,"HAVLIS, Jiri",TCH,Men,Four-Oared Shell With Coxswain (4-),Gold,Men,15,Yes
8756,1952,Helsinki,Rowing,Rowing,"BIANCHI, Enrico",SUI,Men,Four-Oared Shell With Coxswain (4-),Silver,Men,15,Yes
8761,1952,Helsinki,Rowing,Rowing,"FRANTZEN, Jörgen Nagel",DEN,Men,Pair-Oared Shell With Coxswain (2+),Bronze,Men,9,Yes
8764,1952,Helsinki,Rowing,Rowing,"MALIVOIRE, Bernard Robert",FRA,Men,Pair-Oared Shell With Coxswain (2+),Gold,Men,9,Yes
8767,1952,Helsinki,Rowing,Rowing,"HEINHOLD, Helmut",GER,Men,Pair-Oared Shell With Coxswain (2+),Silver,Men,9,Yes
8773,1952,Helsinki,Sailing,Sailing,"OHLSON, Carl-Erik",SWE,Men,5.5M,Bronze,Both,10,Yes
8776,1952,Helsinki,Sailing,Sailing,"CHANCE, Britton Jr.",USA,Men,5.5M,Gold,Both,10,Yes
8780,1952,Helsinki,Sailing,Sailing,"FALKUM-HANSEN, Börre",NOR,Men,5.5M,Silver,Both,10,Yes
8783,1952,Helsinki,Sailing,Sailing,"JANSSON, Ragnar Rafael",FIN,Men,6M,Bronze,Both,16,Yes
8788,1952,Helsinki,Sailing,Sailing,"ENDT, Everard C.",USA,Men,6M,Gold,Both,16,Yes
8793,1952,Helsinki,Sailing,Sailing,"ARNEBERG, Tor Birger",NOR,Men,6M,Silver,Both,16,Yes
8799,1952,Helsinki,Sailing,Sailing,"NATUSCH, Erich Friedrich Wilhelm",GER,Men,Dragon,Bronze,Both,9,Yes
8802,1952,Helsinki,Sailing,Sailing,"BARFOD, Haakon",NOR,Men,Dragon,Gold,Both,9,Yes
8805,1952,Helsinki,Sailing,Sailing,"ALMKVIST, Erland",SWE,Men,Dragon,Silver,Both,9,Yes
8811,1952,Helsinki,Sailing,Sailing,"ANDRADE, Francisco Rebello De",POR,Men,Two-Person Keelboat Open (Star),Bronze,Both,6,Yes
8813,1952,Helsinki,Sailing,Sailing,"RODE, Nicolo",ITA,Men,Two-Person Keelboat Open (Star),Gold,Both,6,Yes
8815,1952,Helsinki,Sailing,Sailing,"PRICE, John Wesley",USA,Men,Two-Person Keelboat Open (Star),Silver,Both,6,Yes
8952,1956,Melbourne / Stockholm,Aquatics,Swimming,"ABERNETHY, Moira",RSA,Women,4X100M Freestyle Relay,Bronze,Women,12,Yes
8956,1956,Melbourne / Stockholm,Aquatics,Swimming,"CRAPP, Lorraine Joyce",AUS,Women,4X100M Freestyle Relay,Gold,Women,12,Yes
8960,1956,Melbourne / Stockholm,Aquatics,Swimming,"ALDERSON-ROSAZZA, Joan Ann",USA,Women,4X100M Freestyle Relay,Silver,Women,12,Yes
8964,1956,Melbourne / Stockholm,Aquatics,Swimming,"NIKITIN, Boris",URS,Men,4X200M Freestyle Relay,Bronze,Men,12,Yes
8968,1956,Melbourne / Stockholm,Aquatics,Swimming,"DEVITT, John",AUS,Men,4X200M Freestyle Relay,Gold,Men,12,Yes
8972,1956,Melbourne / Stockholm,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,4X200M Freestyle Relay,Silver,Men,12,Yes
8976,1956,Melbourne / Stockholm,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,Water Polo,Bronze,Men,29,Yes
8986,1956,Melbourne / Stockholm,Aquatics,Water polo,"BOLVARI, Antal",HUN,Men,Water Polo,Gold,Men,29,Yes
8997,1956,Melbourne / Stockholm,Aquatics,Water polo,"CIPCI, Ivo",YUG,Men,Water Polo,Silver,Men,29,Yes
9039,1956,Melbourne / Stockholm,Athletics,Athletics,"FÜTTERER, Heinz",EUA,Men,4X100M Relay,Bronze,Men,12,Yes
9043,1956,Melbourne / Stockholm,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,4X100M Relay,Gold,Men,12,Yes
9047,1956,Melbourne / Stockholm,Athletics,Athletics,"BARTENEV, Leonid",URS,Men,4X100M Relay,Silver,Men,12,Yes
9051,1956,Melbourne / Stockholm,Athletics,Athletics,"DANIELS, Isabelle Francis",USA,Women,4X100M Relay,Bronze,Women,12,Yes
9055,1956,Melbourne / Stockholm,Athletics,Athletics,"CROOKER-FLEMING, Norma Wilson",AUS,Women,4X100M Relay,Gold,Women,12,Yes
9059,1956,Melbourne / Stockholm,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4X100M Relay,Silver,Women,12,Yes
9063,1956,Melbourne / Stockholm,Athletics,Athletics,"HIGGINS, Francis Peter",GBR,Men,4X400M Relay,Bronze,Men,12,Yes
9067,1956,Melbourne / Stockholm,Athletics,Athletics,"COURTNEY, Thomas William",USA,Men,4X400M Relay,Gold,Men,12,Yes
9071,1956,Melbourne / Stockholm,Athletics,Athletics,"GIPSON, Graham Chater",AUS,Men,4X400M Relay,Silver,Men,12,Yes
9132,1956,Melbourne / Stockholm,Basketball,Basketball,"BLIXEN, Carlos S.",URU,Men,Basketball,Bronze,Men,36,Yes
9144,1956,Melbourne / Stockholm,Basketball,Basketball,"BOUSHKA, Richard James",USA,Men,Basketball,Gold,Men,36,Yes
9156,1956,Melbourne / Stockholm,Basketball,Basketball,"BOCHKAREV, Arkadi",URS,Men,Basketball,Silver,Men,36,Yes
9214,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FARKAS, Imre",HUN,Men,C-2 10000M,Bronze,Men,6,Yes
9216,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 10000M,Gold,Men,6,Yes
9218,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 10000M,Silver,Men,6,Yes
9220,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"MOHACSI, Ferenc",HUN,Men,C-2 1000M (Canoe Double),Bronze,Men,6,Yes
9222,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DUMITRU, Alexe",ROU,Men,C-2 1000M (Canoe Double),Gold,Men,6,Yes
9224,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 1000M (Canoe Double),Silver,Men,6,Yes
9235,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BROWN, Walter William",AUS,Men,K-2 10000M,Bronze,Men,6,Yes
9237,1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FABIAN, Laszlo",HUN,Men,K-2 10000M,Gold,Men,6,Yes
